x,cf
0.194673181,0.00509950053
0.201124802,0.00501557579
0.20772022,0.00493304245
0.21445927,0.00485186512
0.221341595,0.00477198651
0.228366569,0.00469338847
0.235533416,0.00461605052
0.242841065,0.00453990186
0.250288218,0.00446493039
0.257873356,0.00439115614
0.265594661,0.00431849901
0.273450136,0.00424693432
0.281437457,0.0041765403
0.28955403,0.00410725409
0.297797114,0.00403899327
0.306163549,0.00397175038
0.314649999,0.00390551332
0.323252827,0.00384037732
0.331968218,0.00377633912
0.340792,0.0037132646
0.349719793,0.00365115539
0.358746976,0.00359008298
0.367868692,0.00353002967
0.377079785,0.00347093493
0.38637501,0.00341279479
0.395748764,0.00335563719
0.405195385,0.0032994512
0.414708883,0.00324420026
0.424283206,0.00318986969
0.433912069,0.00313646649
0.443589091,0.00308398483
0.453307748,0.00303239957
0.463061392,0.00298168696
0.472843319,0.00293183746
0.482646674,0.00288284291
0.492464602,0.00283468585
0.502290249,0.00278733904
0.512116611,0.00274077873
0.521936834,0.00269499165
0.531743944,0.00264996151
0.541531146,0.00260566128
0.551291585,0.00256206212
0.561018586,0.00251914212
0.570705414,0.00247688242
0.580345631,0.00243525696
0.589932799,0.00239423639
0.599460602,0.00235379441
0.608923078,0.00231390772
0.618314207,0.00227455166
0.627628267,0.00223569828
0.636859715,0.00219732034
0.646003306,0.00215939316
0.655053854,0.00212189276
0.664006591,0.00208479376
0.672856748,0.00204807124
0.681600094,0.00201170193
0.690232456,0.00197566347
0.698749959,0.00193993445
0.707148969,0.00190449355
0.715426207,0.00186932122
0.723578513,0.00183439965
0.731603146,0.00179971114
0.739497542,0.00176524022
0.747259438,0.00173097278
0.754886746,0.00169689592
0.762377739,0.00166299823
0.769730926,0.00162927026
0.776944935,0.00159570458
0.784018815,0.00156229513
0.790951788,0.0015290376
0.797743201,0.00149592967
0.804392755,0.00146297063
0.810900211,0.00143016118
0.817265809,0.00139750412
0.823489606,0.00136500376
0.829572141,0.00133266568
0.835514009,0.00130049721
0.841315985,0.00126850745
0.846979022,0.00123670639
0.852504134,0.00120510592
0.857892573,0.00117371872
0.863145709,0.00114255899
0.868265033,0.00111164153
0.873252034,0.00108098239
0.878108442,0.00105059799
0.882836044,0.00102050556
0.887436628,0.000990722561
0.891912222,0.0009612664
0.896264732,0.000932154595
0.900496244,0.00090340426
0.904608965,0.000875032041
0.90860492,0.000847053772
0.912486374,0.000819484412
0.916255534,0.000792337873
0.919914663,0.000765627017
0.923466027,0.000739363721
0.92691201,0.000713558635
0.930254817,0.000688221655
0.933496773,0.000663361512
0.936640203,0.000638985948
0.939687431,0.000615101715
0.942640722,0.000591714226
0.9455024,0.000568827731
0.948274672,0.00054644479
0.950959921,0.000524566218
0.953560233,0.000503191142
0.956077933,0.000482316565
0.958515167,0.000461937656
0.960874081,0.000442047225
0.963156819,0.000422635814
0.965365529,0.000403690938
0.967502177,0.00038519653
0.969568849,0.000367132161
0.971567571,0.000349472917
0.973500192,0.000332191936
0.975368798,0.000315267098
0.977175176,0.000298693747
0.978921115,0.000282501278
0.980608523,0.000266763062
0.982239187,0.000251578662
0.983814716,0.000236995154
0.9853369,0.000222837567
0.986807346,0.000208440673
0.988227665,0.000192343272
0.989599407,0.000172050291
0.99092412,0.00014412764
0.992203355,0.000104607469
0.993438482,5.05628304e-05
0.994630933,-1.8823639e-05
0.995782077,-9.46045984e-05
0.996893287,-0.000160409079
0.997965813,-0.000128628802
0.999000967,0.00251729623
