x,cf
0.0549300052,0.00571372733
0.0574098565,0.00568508031
0.0599766709,0.0056554391
0.062632665,0.00562490104
0.0653800964,0.0055935313
0.0682212189,0.00556140672
0.0711583123,0.00552859902
0.0741936639,0.00549517013
0.0773295835,0.00546117965
0.0805683583,0.00542668113
0.0839123055,0.00539172394
0.0873637125,0.00535635138
0.0909248739,0.00532060489
0.0945980549,0.0052845208
0.0983855128,0.00524813123
0.102289476,0.00521146646
0.106312126,0.00517455442
0.110455617,0.00513741886
0.114722066,0.00510008214
0.119113512,0.00506256195
0.123631962,0.00502487598
0.128279328,0.004987041
0.13305746,0.00494906912
0.137968123,0.00491097569
0.143012986,0.00487277517
0.148193613,0.00483448105
0.153511465,0.00479610357
0.158967853,0.0047576488
0.164564013,0.0047191279
0.170301005,0.00468055112
0.176179737,0.00464193476
0.182200968,0.00460328488
0.18836531,0.00456460658
0.194673181,0.00452592038
0.201124802,0.00448722998
0.20772022,0.00444854982
0.21445927,0.00440989761
0.221341595,0.00437126961
0.228366569,0.00433269283
0.235533416,0.00429418916
0.242841065,0.00425573997
0.250288218,0.00421738531
0.257873356,0.00417916896
0.265594661,0.00414103689
0.273450136,0.00410301425
0.281437457,0.0040652249
0.28955403,0.00402762182
0.297797114,0.00399014074
0.306163549,0.00395282684
0.314649999,0.00391570758
0.323252827,0.00387889147
0.331968218,0.00384239946
0.340792,0.00380613026
0.349719793,0.00377011113
0.358746976,0.00373443216
0.367868692,0.00369909895
0.377079785,0.00366407633
0.38637501,0.0036293841
0.395748764,0.00359507371
0.405195385,0.00356115843
0.414708883,0.00352762151
0.424283206,0.00349446828
0.433912069,0.00346172927
0.443589091,0.00342942285
0.453307748,0.00339754135
0.463061392,0.00336607802
0.472843319,0.00333504635
0.482646674,0.00330446195
0.492464602,0.00327432388
0.502290249,0.00324462098
0.512116611,0.00321534998
0.521936834,0.00318651809
0.531743944,0.00315812696
0.541531146,0.00313016539
0.551291585,0.0031026213
0.561018586,0.00307548977
0.570705414,0.00304876897
0.580345631,0.00302244909
0.589932799,0.00299651385
0.599460602,0.00297095068
0.608923078,0.00294575118
0.618314207,0.00292090513
0.627628267,0.00289639528
0.636859715,0.00287220464
0.646003306,0.00284832041
0.655053854,0.00282472977
0.664006591,0.00280141528
0.672856748,0.00277835852
0.681600094,0.00275554485
0.690232456,0.00273295911
0.698749959,0.00271058385
0.707148969,0.00268840068
0.715426207,0.00266639353
0.723578513,0.00264454656
0.731603146,0.00262284232
0.739497542,0.00260126381
0.747259438,0.0025797959
0.754886746,0.00255842297
0.762377739,0.00253712898
0.769730926,0.00251589972
0.776944935,0.00249472074
0.784018815,0.00247357832
0.790951788,0.00245245872
0.797743201,0.00243134983
0.804392755,0.00241023884
0.810900211,0.00238911388
0.817265809,0.00236796401
0.823489606,0.00234677806
0.829572141,0.00232554553
0.835514009,0.00230425713
0.841315985,0.00228290306
0.846979022,0.0022614745
0.852504134,0.00223996281
0.857892573,0.00221836008
0.863145709,0.00219665864
0.868265033,0.00217485102
0.873252034,0.00215293095
0.878108442,0.00213089189
0.882836044,0.00210872781
0.887436628,0.00208643288
0.891912222,0.00206400221
0.896264732,0.00204143091
0.900496244,0.00201871432
0.904608965,0.00199584826
0.90860492,0.00197282899
0.912486374,0.00194965326
0.916255534,0.00192631746
0.919914663,0.00190281891
0.923466027,0.00187915494
0.92691201,0.00185532309
0.930254817,0.00183132093
0.933496773,0.00180714659
0.936640203,0.00178279798
0.939687431,0.00175827264
0.942640722,0.0017335685
0.9455024,0.00170868274
0.948274672,0.00168361212
0.950959921,0.00165835291
0.953560233,0.00163290044
0.956077933,0.00160724891
0.958515167,0.0015813912
0.960874081,0.00155531918
0.963156819,0.00152902259
0.965365529,0.00150248921
0.967502177,0.00147570402
0.969568849,0.00144864921
0.971567571,0.00142130256
0.973500192,0.00139363657
0.975368798,0.00136561564
0.977175176,0.00133719377
0.978921115,0.00130830985
0.980608523,0.00127888599
0.982239187,0.00124883302
0.983814716,0.00121807121
0.9853369,0.00118656596
0.986807346,0.00115434825
0.988227665,0.00112142402
0.989599407,0.00108738046
0.99092412,0.00105053419
0.992203355,0.00100659381
0.993438482,0.00094785064
0.994630933,0.000863602967
0.995782077,0.000746211095
0.996893287,0.000596385449
0.997965813,0.000457835558
0.999000967,0.00195990968
